Week,SKU Code,Qty
33,570938,1
33,570939,9
33,570940,9
33,570941,11
33,570942,27
33,570943,30
33,570944,10
33,570959,17
33,570961,116
33,570963,23
33,570965,6
33,570966,28
33,570967,32
33,570969,67
33,570970,26
33,570971,19
33,570972,44
33,570973,35
33,570974,4
33,570975,42
33,570976,16
33,570977,19
33,570978,37
33,570997,2
33,570998,2
33,570999,3
33,571001,2
33,571002,2
33,571005,2
33,571006,2
33,571008,4
33,571018,18
33,571021,2
33,571030,7
33,571032,3
33,571033,2
33,571131,47
33,571132,9
33,571133,7
33,571134,3
33,571135,3
33,571136,8
33,571137,9
33,571138,31
33,571139,6
33,571140,8
33,571141,25
33,571156,1
33,571223,35
33,571225,26
33,571227,33
33,571229,4
33,571230,3
33,571231,15
33,571233,1
33,571234,1
33,571235,27
33,571238,2
33,571245,4
33,571248,36
33,571249,2
33,571253,2
33,571259,21
33,571261,2
33,571265,3
33,571269,3
33,571270,11
33,571271,1
33,571272,2
33,571273,3
33,571277,2
33,571278,1
33,571378,3
33,571379,23
33,571424,36
33,571425,11
33,571426,13
33,571427,9
33,571428,2
33,571429,2
33,571439,5
33,571440,2
33,571583,3
33,571584,1
33,571585,1
33,571588,1
33,571927,3
33,571931,2
33,571932,7
33,571933,9
33,571939,5
33,571941,3
33,571942,1
33,571945,2
33,571947,5
33,571949,1
33,572025,8
33,572034,4
33,572048,2
33,572053,8
33,572055,5
33,572056,8
33,572057,3
33,572058,2
33,572061,2
33,572063,4
33,572065,1
33,572075,2
33,572280,1
33,572282,5
33,572283,2
33,572285,2
33,572290,1
33,572292,1
33,572293,6
33,572295,1
33,572296,5
33,572323,1
33,572325,1
33,572326,2
33,572327,1
33,572368,1
33,572516,7
33,572517,9
33,572518,4
33,572519,11
33,572520,15
33,572521,13
33,572526,6
33,572547,2
33,572548,4
33,572550,2
33,572551,1
33,572553,1
33,572578,7
33,572579,3
33,572580,4
33,573030,8
33,573032,1
33,573033,11
33,573034,1
33,573035,1
33,573036,1
33,573324,1
33,573326,1
33,573328,2
33,573329,4
33,573331,6
33,573336,1
33,573338,5
33,573340,10
33,573342,3
33,573343,2
33,573345,1
33,573347,1
33,573348,2
33,573503,1
33,573509,1
33,573556,1
33,573557,1
33,573559,14
33,573560,1
33,573561,4
33,573563,3
33,573564,2
33,573565,5
33,573566,1
33,573567,1
33,573570,1
33,573578,1
33,573579,3
33,573580,2
33,573581,3
33,573582,2
33,573611,2
33,573612,1
33,573613,3
33,573614,2
33,573616,1
33,573617,2
33,573701,1
33,573742,1
33,573744,11
33,573745,1
33,573746,1
33,573748,19
33,573749,19
33,573750,1
33,573792,2
33,573829,1
33,573831,1
33,573836,1
33,574096,1
33,574098,4
33,574099,7
33,574100,2
33,574101,1
33,574102,3
33,574103,3
33,574105,14
33,574106,12
33,574109,3
33,574110,2
33,574111,1
33,574112,1
33,574113,1
33,574114,1
33,574115,4
33,574118,1
33,574310,1
33,574313,2
33,574314,2
33,574315,1
33,574549,1
33,574551,2
33,574552,3
33,574553,3
33,574554,6
33,574555,6
33,574742,14
33,574743,17
33,574744,13
33,574745,23
33,574746,5
33,574755,6
33,574756,3
33,574757,3
33,574759,3
33,574761,1
33,574762,5
33,574763,4
33,574764,15
33,574864,4
33,575061,2
33,575073,5
33,575075,1
33,575084,2
33,575085,1
33,575086,2
33,575087,1
33,575088,1
33,575091,2
33,575094,3
33,575095,2
33,575096,1
33,575097,1
33,575100,1
33,575102,1
33,575103,3
33,575106,5
33,575850,1
33,575852,2
33,575855,8
33,575860,2
33,575861,3
33,575862,2
33,575863,2
33,575864,2
33,575866,1
33,575868,5
33,575872,1
33,575873,3
33,575876,4
33,576393,2
33,576394,1
33,576401,1
33,576514,3
33,576516,3
33,576517,2
33,576518,1
33,576519,3
33,576520,3
33,576523,1
33,576524,1
33,576525,1
33,576526,1
33,576747,1
33,576748,1
33,576852,4
33,576854,1
33,576855,5
33,576856,6
33,576857,7
33,576859,2
33,576861,3
33,576862,6
33,576863,5
33,576864,2
33,576866,14
33,576867,1
33,576868,10
33,576869,13
33,576871,1
33,576872,5
33,576873,2
33,576874,1
33,576875,1
33,576876,6
33,576877,6
33,576880,5
33,576882,5
33,576883,18
33,576886,3
33,576887,8
33,576888,3
33,576889,8
33,576890,8
33,576892,9
33,576893,8
33,576894,8
33,576896,2
33,576897,8
33,576898,3
33,576899,9
33,576919,1
33,576920,1
33,576939,6
33,576940,4
33,576943,1
34,504896,2
34,506150,23
34,506152,4
34,506153,18
34,506154,6
34,506172,14
34,506173,31
34,506280,64
34,506527,33
34,508811,3
34,508812,1
34,508813,3
34,508824,2
34,508825,6
34,508836,4
34,508839,3
34,508840,2
34,508848,1
34,510292,3
34,517693,4
34,518228,6
34,518243,5
34,518445,4
34,522192,5
34,522342,3
34,522628,1
34,524361,5
34,526208,6
34,526307,2
34,526308,14
34,526309,2
34,526310,1
34,526584,32
34,526586,12
34,527097,3
34,527495,7
34,527497,3
34,528193,2
34,528194,5
34,528201,1
34,528202,1
34,528814,8
34,528815,11
34,529488,1
34,530297,24
34,530298,27
34,530299,31
34,530302,28
34,530343,21
34,530344,10
34,530345,5
34,531179,11
34,531219,5
34,531221,1
34,531222,3
34,531224,7
34,531991,4
34,532008,35
34,532009,16
34,533051,2
34,533052,2
34,533287,3
34,533289,2
34,533290,1
34,533360,4
34,533361,3
34,533401,4
34,533402,16
34,533407,3
34,533408,5
34,533683,9
34,533685,7
34,533770,23
34,533771,14
34,533991,6
34,535310,8
34,535858,16
34,535993,8
34,537439,1
34,538344,5
34,538746,19
34,539742,1
34,540362,5
34,540363,6
34,540364,5
34,540365,1
34,541547,1
34,541548,1
34,541958,41
34,544024,3
34,544922,7
34,544923,4
34,544924,6
34,545187,12
34,545188,6
34,545189,17
34,545190,4
34,545191,5
34,545192,5
34,545194,10
34,545229,6
34,545230,16
34,545231,8
34,545482,1
34,545784,5
34,545813,10
34,545814,4
34,545831,6
34,546818,3
34,547494,5
34,547495,5
34,547496,2
34,547675,3
34,548243,2
34,548919,172
34,549381,9
34,549382,7
34,550892,7
34,551008,3
34,551009,9
34,551010,2
34,552233,1
34,552236,45
34,552237,2
34,553091,1
34,553092,22
34,553093,2
34,553094,9
34,553853,4
34,553857,10
34,553858,12
34,554276,5
34,554289,10
34,554290,7
34,554439,1
34,554864,1
34,555341,3
34,555345,6
34,555347,5
34,555348,11
34,555350,8
34,555351,7
34,555901,2
34,555902,4
34,555903,1
34,555904,6
34,555905,1
34,555909,7
34,555911,3
34,555912,2
34,555945,26
34,556563,6
34,556564,5
34,557155,10
34,557156,4
34,557157,16
34,557159,10
34,557160,1
34,557162,4
34,557163,3
34,557438,32
34,558649,2
34,562018,5
34,562021,2
34,562027,3
34,562028,6
34,562030,1
34,562034,1
34,562035,1
34,562036,2
34,562040,3
34,562041,1
34,562394,3
34,562395,1
34,562396,10
34,562401,1
34,562407,3
34,562408,4
34,562409,8
34,562790,6
34,562946,5
34,562981,1
34,563013,10
34,563634,3
34,563824,22
34,563935,1
34,563936,19
34,563937,1
34,564051,2
34,564257,2
34,564881,13
34,564901,3
34,565732,1
34,566767,11
34,567101,4
34,567370,1
34,567371,4
34,567372,6
34,567373,2
34,567374,5
34,567389,7
34,567391,2
34,567392,2
34,567393,5
34,567394,1
34,567395,3
34,567468,2
34,567469,2
34,567470,1
34,567471,2
34,567473,8
34,567474,2
34,567840,3
34,568392,4
34,568417,4
34,568422,8
34,568953,1
34,568959,1
34,568960,10
34,568967,11
34,568971,2
34,568972,3
34,568974,17
34,568975,12
34,568976,50
34,569114,1
34,569115,4
34,569116,1
34,569117,3
34,569124,6
34,569192,3
34,569193,11
34,569194,7
34,569211,9
34,569802,3
34,569803,11
34,570291,2
34,570292,16
34,570598,1
34,570599,3
34,570600,2
34,570927,48
34,570928,34
34,570929,22
34,570932,1
34,570935,1
34,570938,1
34,570939,11
34,570940,5
34,570941,10
34,570942,27
34,570943,17
34,570944,2
34,570959,9
34,570961,86
34,570963,32
34,570965,7
34,570966,33
34,570967,17
34,570969,49
34,570970,16
34,570971,21
34,570972,28
34,570973,42
34,570974,10
34,570975,30
34,570976,11
34,570977,10
34,570978,24
34,570997,1
34,570998,3
34,570999,1
34,571002,2
34,571005,2
34,571006,2
34,571008,1
34,571018,6
34,571021,5
34,571030,2
34,571031,2
34,571033,3
34,571034,3
34,571131,43
34,571132,5
34,571133,5
34,571134,2
34,571135,6
34,571136,11
34,571137,7
34,571138,37
34,571139,8
34,571140,7
34,571141,17
34,571156,1
34,571223,19
34,571225,28
34,571227,19
34,571230,5
34,571231,18
34,571234,1
34,571235,17
34,571237,1
34,571241,1
34,571243,2
34,571247,1
34,571248,23
34,571249,2
34,571254,1
34,571256,2
34,571258,1
34,571259,8
34,571260,2
34,571262,1
34,571268,1
34,571269,1
34,571270,3
34,571271,1
34,571273,5
34,571278,2
34,571378,5
34,571379,14
34,571424,26
34,571425,14
34,571426,13
34,571427,4
34,571428,1
34,571439,5
34,571440,1
34,571583,1
34,571927,1
34,571932,2
34,571933,6
34,571939,3
34,571941,1
34,571945,3
34,571947,2
34,571949,2
34,572025,6
34,572034,8
34,572042,2
34,572044,1
34,572053,5
34,572055,3
34,572056,6
34,572057,1
34,572058,2
34,572059,2
34,572061,2
34,572063,2
34,572075,1
34,572281,1
34,572282,7
34,572283,3
34,572284,1
34,572285,1
34,572291,1
34,572292,1
34,572293,2
34,572294,1
34,572322,2
34,572516,3
34,572517,4
34,572518,2
34,572519,9
34,572520,16
34,572521,3
34,572526,8
34,572547,2
34,572548,2
34,572550,3
34,572578,3
34,572579,4
34,572580,2
34,573030,1
34,573033,3
34,573034,2
34,573035,1
34,573038,1
34,573039,1
34,573329,2
34,573331,4
34,573333,1
34,573335,1
34,573336,2
34,573338,6
34,573340,6
34,573342,1
34,573343,3
34,573345,1
34,573346,2
34,573347,1
34,573558,1
34,573559,7
34,573560,1
34,573561,1
34,573562,1
34,573563,2
34,573564,3
34,573565,5
34,573566,1
34,573574,1
34,573579,3
34,573580,6
34,573581,5
34,573584,1
34,573613,2
34,573614,1
34,573615,1
34,573616,1
34,573743,1
34,573744,10
34,573748,14
34,573749,11
34,573750,1
34,573792,2
34,573832,1
34,574098,2
34,574099,4
34,574100,2
34,574101,1
34,574105,7
34,574106,10
34,574107,1
34,574108,2
34,574111,1
34,574112,1
34,574113,2
34,574115,2
34,574116,1
34,574118,1
34,574314,1
34,574550,1
34,574552,1
34,574553,1
34,574554,4
34,574555,4
34,574742,3
34,574743,10
34,574744,11
34,574745,14
34,574746,10
34,574755,8
34,574756,1
34,574757,2
34,574759,1
34,574760,2
34,574761,1
34,574762,4
34,574763,2
34,574764,6
34,574864,2
34,575053,1
34,575058,2
34,575061,1
34,575072,1
34,575075,1
34,575084,2
34,575085,1
34,575086,2
34,575090,1
34,575091,1
34,575092,1
34,575093,1
34,575102,2
34,575103,3
34,575105,2
34,575106,1
34,575848,1
34,575850,1
34,575852,5
34,575855,6
34,575860,7
34,575861,2
34,575862,1
34,575863,1
34,575868,4
34,575873,3
34,575874,1
34,575875,2
34,575876,3
34,575878,1
34,576393,1
34,576400,1
34,576401,1
34,576402,1
34,576514,3
34,576516,1
34,576517,3
34,576518,2
34,576519,1
34,576855,4
34,576856,1
34,576857,9
34,576860,1
34,576861,2
34,576862,14
34,576864,3
34,576866,8
34,576867,1
34,576868,1
34,576869,6
34,576870,1
34,576872,6
34,576873,1
34,576876,3
34,576877,3
34,576880,5
34,576882,2
34,576883,5
34,576886,1
34,576887,5
34,576890,6
34,576892,5
34,576893,3
34,576894,3
34,576897,18
34,576899,1
34,576920,1
34,576939,5
34,576940,1
34,576943,1
34,576948,1
34,576985,1
35,506150,32
35,506152,9
35,506153,11
35,506154,7
35,506172,17
35,506173,29
35,506280,63
35,506527,24
35,508812,3
35,508813,4
35,508824,5
35,508825,8
35,508836,8
35,508840,2
35,510292,4
35,517693,5
35,518228,5
35,518243,1
35,518445,4
35,518536,1
35,518538,6
35,522192,9
35,522342,4
35,522628,4
35,523309,2
35,524361,3
35,526208,9
35,526307,4
35,526308,7
35,526309,2
35,526310,2
35,526584,29
35,526586,11
35,527097,4
35,527495,8
35,527497,3
35,528193,1
35,528194,3
35,528201,1
35,528814,3
35,528815,7
35,529488,3
35,530297,19
35,530298,15
35,530299,39
35,530302,27
35,530343,14
35,530344,11
35,530345,7
35,531179,6
35,531219,9
35,531224,4
35,531991,1
35,532008,52
35,532009,14
35,532319,1
35,533051,4
35,533287,8
35,533290,2
35,533360,3
35,533361,5
35,533401,15
35,533402,16
35,533407,2
35,533408,2
35,533683,5
35,533685,5
35,533770,20
35,533771,19
35,533991,5
35,534104,2
35,535310,13
35,535858,10
35,535993,9
35,538344,3
35,538746,13
35,539741,1
35,539742,2
35,540362,8
35,540363,8
35,540364,9
35,540365,1
35,541547,2
35,541958,34
35,544024,1
35,544922,8
35,544923,3
35,544924,15
35,545187,4
35,545188,6
35,545189,6
35,545190,3
35,545191,8
35,545192,5
35,545194,5
35,545229,5
35,545230,14
35,545231,4
35,545784,15
35,545813,7
35,545814,5
35,545831,2
35,546818,12
35,546918,3
35,547494,4
35,547495,6
35,547496,2
35,547497,2
35,547675,1
35,548243,1
35,548919,155
35,549381,11
35,549382,7
35,550892,2
35,551008,4
35,551009,9
35,551010,3
35,552236,39
35,553092,35
35,553093,5
35,553094,9
35,553853,3
35,553857,7
35,553858,7
35,554289,10
35,554290,11
35,554864,2
35,555341,5
35,555345,9
35,555347,3
35,555348,5
35,555350,5
35,555351,5
35,555901,2
35,555902,2
35,555903,4
35,555904,4
35,555909,3
35,555911,1
35,555912,1
35,555916,2
35,555945,17
35,556563,4
35,556564,2
35,557155,16
35,557156,2
35,557157,8
35,557159,5
35,557160,2
35,557162,4
35,557163,1
35,557438,29
35,558649,3
35,558818,1
35,562018,3
35,562021,2
35,562027,3
35,562028,7
35,562030,4
35,562034,5
35,562036,7
35,562040,3
35,562046,1
35,562394,4
35,562395,2
35,562396,4
35,562407,5
35,562408,4
35,562409,5
35,562790,1
35,562946,6
35,563013,9
35,563634,3
35,563824,24
35,563935,1
35,563936,14
35,564257,8
35,564881,14
35,566767,11
35,567020,1
35,567370,1
35,567371,5
35,567372,10
35,567373,6
35,567374,10
35,567389,9
35,567391,1
35,567393,8
35,567395,3
35,567468,1
35,567469,4
35,567470,3
35,567471,2
35,567473,5
35,567474,2
35,568392,3
35,568417,3
35,568422,2
35,568954,2
35,568960,19
35,568967,8
35,568972,1
35,568974,14
35,568975,9
35,568976,38
35,569112,1
35,569115,2
35,569116,1
35,569117,3
35,569124,6
35,569192,2
35,569193,14
35,569194,1
35,569211,1
35,569802,1
35,569803,7
35,570291,2
35,570292,13
35,570597,1
35,570599,8
35,570600,1
35,570729,1
35,570731,3
35,570734,2
35,570735,1
35,570927,35
35,570928,37
35,570929,19
35,570938,1
35,570939,11
35,570940,14
35,570941,19
35,570942,26
35,570943,30
35,570944,5
35,570959,16
35,570961,77
35,570963,28
35,570965,8
35,570966,23
35,570967,26
35,570969,65
35,570970,18
35,570971,24
35,570972,29
35,570973,31
35,570974,14
35,570975,34
35,570976,9
35,570977,11
35,570978,26
35,570998,2
35,570999,1
35,571006,2
35,571018,9
35,571021,4
35,571030,8
35,571031,1
35,571032,2
35,571034,2
35,571035,2
35,571131,45
35,571132,7
35,571133,5
35,571134,7
35,571135,3
35,571136,10
35,571137,8
35,571138,34
35,571139,5
35,571140,5
35,571141,6
35,571223,28
35,571225,22
35,571227,22
35,571229,1
35,571230,2
35,571231,11
35,571234,3
35,571235,20
35,571243,1
35,571245,1
35,571248,32
35,571252,1
35,571255,1
35,571259,15
35,571260,4
35,571261,1
35,571265,2
35,571268,1
35,571270,4
35,571271,2
35,571272,1
35,571273,5
35,571277,1
35,571378,8
35,571379,15
35,571424,20
35,571425,10
35,571426,8
35,571427,8
35,571429,2
35,571439,4
35,571583,1
35,571927,1
35,571931,2
35,571932,1
35,571933,4
35,571939,7
35,571941,2
35,571945,4
35,571947,3
35,571949,1
35,572025,4
35,572034,2
35,572048,2
35,572053,10
35,572055,6
35,572056,9
35,572059,1
35,572061,3
35,572063,2
35,572280,1
35,572281,1
35,572282,4
35,572283,2
35,572284,1
35,572287,2
35,572289,1
35,572292,1
35,572294,1
35,572324,1
35,572327,1
35,572368,1
35,572516,4
35,572517,5
35,572518,2
35,572519,6
35,572520,11
35,572521,5
35,572523,1
35,572526,5
35,572547,1
35,572548,2
35,572550,2
35,572553,1
35,572578,2
35,572579,4
35,572580,1
35,573030,6
35,573033,4
35,573034,1
35,573329,3
35,573331,10
35,573335,2
35,573336,1
35,573340,8
35,573342,5
35,573343,2
35,573345,1
35,573347,1
35,573348,5
35,573509,1
35,573559,6
35,573560,3
35,573561,1
35,573562,1
35,573563,4
35,573565,5
35,573566,2
35,573567,1
35,573569,1
35,573579,2
35,573580,2
35,573581,1
35,573582,1
35,573614,1
35,573615,1
35,573616,2
35,573705,1
35,573742,2
35,573743,1
35,573744,2
35,573745,1
35,573748,17
35,573749,12
35,573750,4
35,573795,2
35,573830,1
35,573831,1
35,573834,1
35,574096,1
35,574098,2
35,574099,2
35,574100,1
35,574102,1
35,574105,5
35,574106,5
35,574107,1
35,574108,1
35,574111,1
35,574113,2
35,574115,2
35,574116,1
35,574117,2
35,574310,1
35,574313,1
35,574549,1
35,574550,3
35,574552,2
35,574553,1
35,574554,5
35,574555,1
35,574742,6
35,574743,13
35,574744,11
35,574745,21
35,574746,10
35,574755,3
35,574757,1
35,574760,1
35,574761,2
35,574762,2
35,574763,1
35,574764,5
35,574765,2
35,574864,4
35,575052,1
35,575054,1
35,575056,1
35,575057,3
35,575065,1
35,575072,1
35,575073,2
35,575075,1
35,575085,1
35,575086,1
35,575088,1
35,575090,1
35,575098,1
35,575101,1
35,575103,3
35,575105,1
35,575848,2
35,575850,1
35,575852,2
35,575853,1
35,575854,2
35,575855,5
35,575858,1
35,575860,2
35,575861,2
35,575863,1
35,575864,1
35,575865,1
35,575866,3
35,575868,4
35,575869,1
35,575871,1
35,575873,4
35,575874,1
35,575875,1
35,575876,10
35,575877,2
35,575878,1
35,576514,2
35,576515,3
35,576516,2
35,576518,2
35,576519,1
35,576520,2
35,576523,1
35,576524,3
35,576525,1
35,576853,1
35,576854,1
35,576855,2
35,576856,1
35,576857,7
35,576861,2
35,576862,5
35,576863,1
35,576864,1
35,576866,5
35,576868,1
35,576869,11
35,576872,9
35,576876,1
35,576877,3
35,576880,1
35,576882,5
35,576883,7
35,576886,1
35,576887,5
35,576888,3
35,576889,2
35,576890,10
35,576892,3
35,576893,3
35,576894,5
35,576896,2
35,576897,11
35,576898,7
35,576899,4
35,576940,1
35,576985,1
35,577169,2
36,506150,34
36,506152,7
36,506153,17
36,506154,8
36,506172,17
36,506173,35
36,506280,66
36,506527,24
36,508804,1
36,508812,4
36,508813,2
36,508824,3
36,508825,3
36,508836,1
36,508839,4
36,508840,1
36,508848,6
36,510292,2
36,517693,4
36,518228,5
36,518243,2
36,518445,5
36,518538,8
36,521426,1
36,522192,4
36,522342,6
36,522628,2
36,523309,1
36,524361,6
36,526208,11
36,526307,5
36,526308,9
36,526309,2
36,526310,1
36,526584,31
36,526586,22
36,527097,3
36,527495,16
36,527497,3
36,528193,3
36,528201,3
36,528202,1
36,528814,8
36,528815,12
36,529488,1
36,530297,40
36,530298,17
36,530299,37
36,530302,24
36,530343,17
36,530344,10
36,530345,5
36,531179,13
36,531219,6
36,531221,5
36,531222,1
36,531224,1
36,531991,1
36,532008,42
36,532009,12
36,532555,1
36,533051,1
36,533052,1
36,533287,2
36,533289,1
36,533290,2
36,533360,1
36,533361,10
36,533401,11
36,533402,18
36,533407,2
36,533408,3
36,533683,11
36,533685,8
36,533770,22
36,533771,16
36,534104,1
36,535310,12
36,535858,21
36,535993,11
36,537439,1
36,538344,10
36,538746,11
36,539742,1
36,540362,6
36,540363,7
36,540364,8
36,540365,2
36,541547,2
36,541548,3
36,541958,34
36,544024,5
36,544922,4
36,544923,3
36,544924,8
36,545187,11
36,545188,7
36,545189,18
36,545190,6
36,545191,4
36,545192,13
36,545194,11
36,545229,1
36,545230,19
36,545231,6
36,545482,2
36,545784,13
36,545813,4
36,545814,5
36,546818,9
36,547494,10
36,547495,8
36,547496,2
36,547497,2
36,547675,3
36,548243,1
36,548919,138
36,549381,21
36,549382,5
36,550892,2
36,551008,4
36,551009,4
36,551010,1
36,552236,41
36,552237,1
36,553092,23
36,553093,10
36,553094,6
36,553853,8
36,553857,6
36,553858,11
36,554276,5
36,554289,8
36,554290,7
36,554864,1
36,555341,6
36,555345,6
36,555347,7
36,555348,16
36,555350,5
36,555351,7
36,555358,1
36,555901,3
36,555902,1
36,555903,5
36,555904,8
36,555905,1
36,555909,5
36,555911,8
36,555912,4
36,555916,1
36,555945,11
36,556563,6
36,556564,10
36,557155,30
36,557156,3
36,557157,7
36,557159,5
36,557160,1
36,557162,3
36,557438,30
36,558649,5
36,562018,10
36,562021,2
36,562027,1
36,562028,3
36,562030,6
36,562034,3
36,562035,1
36,562036,3
36,562040,3
36,562041,1
36,562394,6
36,562395,2
36,562396,9
36,562408,4
36,562791,1
36,562946,13
36,562982,1
36,562989,1
36,563013,13
36,563634,2
36,563824,22
36,563935,2
36,563936,12
36,564051,5
36,564257,1
36,564601,1
36,564881,30
36,564901,1
36,566767,15
36,567016,1
36,567020,1
36,567101,3
36,567370,1
36,567371,3
36,567372,12
36,567373,4
36,567374,1
36,567389,16
36,567391,1
36,567393,1
36,567395,1
36,567468,2
36,567469,1
36,567470,1
36,567471,3
36,567473,8
36,567474,2
36,567840,1
36,568392,2
36,568417,6
36,568422,2
36,568953,3
36,568954,3
36,568957,1
36,568959,3
36,568960,9
36,568961,1
36,568967,3
36,568971,2
36,568972,1
36,568974,23
36,568975,21
36,568976,49
36,569113,2
36,569114,1
36,569115,2
36,569116,5
36,569117,4
36,569118,1
36,569124,6
36,569193,14
36,569194,7
36,569211,5
36,569802,9
36,569803,20
36,570291,6
36,570292,19
36,570598,2
36,570599,6
36,570600,1
36,570726,1
36,570927,41
36,570928,33
36,570929,33
36,570937,1
36,570939,2
36,570940,13
36,570941,18
36,570942,24
36,570943,19
36,570944,6
36,570959,15
36,570961,93
36,570963,23
36,570965,8
36,570966,27
36,570967,24
36,570969,55
36,570970,21
36,570971,21
36,570972,30
36,570973,42
36,570974,23
36,570975,29
36,570976,13
36,570977,15
36,570978,24
36,570999,1
36,571002,1
36,571005,1
36,571018,2
36,571021,2
36,571030,3
36,571031,1
36,571033,1
36,571035,2
36,571131,30
36,571132,1
36,571133,5
36,571134,5
36,571135,5
36,571136,10
36,571137,8
36,571138,31
36,571139,5
36,571140,14
36,571141,14
36,571156,1
36,571223,20
36,571225,23
36,571227,21
36,571230,2
36,571231,9
36,571234,3
36,571235,30
36,571238,1
36,571248,18
36,571249,1
36,571253,1
36,571259,7
36,571260,2
36,571265,2
36,571268,4
36,571269,6
36,571270,4
36,571271,2
36,571272,2
36,571273,7
36,571277,1
36,571278,3
36,571378,2
36,571379,16
36,571424,29
36,571425,9
36,571426,11
36,571427,9
36,571428,4
36,571439,2
36,571582,1
36,571585,1
36,571600,1
36,571927,4
36,571932,4
36,571933,8
36,571939,6
36,571941,3
36,571945,5
36,571947,7
36,571949,4
36,572025,11
36,572034,3
36,572048,1
36,572053,1
36,572055,4
36,572056,8
36,572061,3
36,572063,2
36,572065,1
36,572077,1
36,572280,1
36,572281,1
36,572282,8
36,572283,2
36,572291,1
36,572293,4
36,572294,4
36,572296,2
36,572327,2
36,572516,2
36,572517,3
36,572518,3
36,572519,4
36,572520,11
36,572521,8
36,572526,3
36,572547,3
36,572550,2
36,572578,16
36,572579,5
36,572580,3
36,573030,11
36,573032,1
36,573033,6
36,573038,1
36,573325,1
36,573329,3
36,573331,4
36,573335,1
36,573336,1
36,573338,9
36,573339,1
36,573340,7
36,573343,5
36,573345,1
36,573347,2
36,573348,2
36,573556,1
36,573557,1
36,573559,8
36,573560,4
36,573561,1
36,573562,1
36,573563,3
36,573564,1
36,573565,4
36,573566,1
36,573579,1
36,573580,5
36,573581,11
36,573582,1
36,573611,2
36,573613,1
36,573614,5
36,573616,1
36,573617,1
36,573701,1
36,573709,2
36,573741,1
36,573744,12
36,573748,17
36,573749,9
36,573750,1
36,573792,1
36,573794,1
36,573797,1
36,573829,1
36,573833,1
36,574096,1
36,574097,1
36,574098,2
36,574099,4
36,574100,2
36,574102,7
36,574103,2
36,574104,1
36,574105,15
36,574106,6
36,574107,1
36,574109,1
36,574110,1
36,574112,1
36,574113,4
36,574115,2
36,574117,1
36,574310,1
36,574313,2
36,574315,1
36,574550,1
36,574553,6
36,574554,5
36,574555,3
36,574742,11
36,574743,15
36,574744,14
36,574745,19
36,574746,6
36,574751,1
36,574755,2
36,574756,2
36,574757,2
36,574760,1
36,574761,1
36,574762,3
36,574763,2
36,574764,12
36,574765,2
36,574766,2
36,574864,2
36,575052,1
36,575053,1
36,575054,1
36,575055,2
36,575056,1
36,575065,1
36,575068,1
36,575072,2
36,575073,2
36,575084,1
36,575085,2
36,575087,1
36,575088,1
36,575091,1
36,575098,1
36,575100,1
36,575102,1
36,575103,7
36,575105,1
36,575106,2
36,575848,2
36,575851,1
36,575852,7
36,575855,5
36,575860,4
36,575862,1
36,575863,2
36,575865,1
36,575866,1
36,575868,5
36,575871,1
36,575873,6
36,575874,3
36,575875,2
36,575876,7
36,575877,2
36,575878,1
36,576400,1
36,576514,5
36,576516,2
36,576517,3
36,576518,1
36,576520,1
36,576523,1
36,576524,1
36,576526,1
36,576852,2
36,576853,1
36,576854,1
36,576855,9
36,576856,1
36,576857,10
36,576859,1
36,576860,1
36,576861,6
36,576862,9
36,576863,2
36,576864,3
36,576865,1
36,576866,7
36,576867,1
36,576868,4
36,576869,6
36,576871,1
36,576872,11
36,576876,3
36,576877,2
36,576880,1
36,576882,2
36,576883,7
36,576884,1
36,576886,2
36,576887,9
36,576888,4
36,576889,2
36,576890,14
36,576892,6
36,576893,3
36,576894,2
36,576897,12
36,576898,5
36,576899,6
36,576939,4
36,576940,1
36,576948,1
36,576986,1
37,506150,21
37,506152,4
37,506153,12
37,506154,14
37,506172,13
37,506173,23
37,506280,76
37,506527,24
37,508812,1
37,508813,5
37,508825,8
37,508836,4
37,508839,2
37,508840,2
37,508848,2
37,510292,1
37,517693,6
37,518228,10
37,518445,3
37,518538,7
37,522192,4
37,522342,5
37,522628,3
37,524361,5
37,526208,14
37,526307,7
37,526308,10
37,526310,2
37,526584,28
37,526586,13
37,527097,2
37,527495,5
37,527497,2
37,528193,4
37,528194,2
37,528201,2
37,528202,1
37,528814,6
37,528815,11
37,529488,3
37,530297,29
37,530298,15
37,530299,33
37,530302,30
37,530343,9
37,530344,21
37,530345,4
37,531179,9
37,531219,7
37,531221,1
37,531222,2
37,531224,6
37,531991,2
37,532008,33
37,532009,20
37,533051,5
37,533287,2
37,533289,2
37,533290,4
37,533360,6
37,533361,1
37,533401,10
37,533402,20
37,533407,2
37,533408,3
37,533683,22
37,533685,8
37,533770,24
37,533771,16
37,534104,1
37,535310,4
37,535858,11
37,535993,8
37,537439,3
37,538344,10
37,538746,17
37,539742,2
37,540362,8
37,540363,9
37,540364,5
37,540365,3
37,541547,5
37,541548,3
37,541958,30
37,542954,1
37,543522,2
37,544024,7
37,544922,4
37,544923,2
37,544924,5
37,545187,8
37,545188,8
37,545189,11
37,545190,3
37,545191,7
37,545192,8
37,545194,8
37,545229,4
37,545230,14
37,545231,8
37,545482,2
37,545483,2
37,545784,14
37,545831,9
37,546818,11
37,546918,3
37,547494,9
37,547495,6
37,547496,4
37,547497,4
37,548243,2
37,548919,125
37,549381,10
