SKU_Code,Product_Name,Brand,Date,Actual,Forecast,Lower_Bound,Upper_Bound
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-17,8.0,5.340122717379684,2.116042657660535,8.814874894882074
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-18,13.0,6.8626320250803925,3.421642298860015,10.092245893578562
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-19,15.0,7.655317456921889,4.247311081933007,11.071655124019209
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-20,7.0,4.626177759727261,1.101207129218593,8.043352403246908
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-21,14.0,7.929780783196125,3.4076370067078465,12.267522542358554
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-22,3.0,3.104517361672088,-1.0431679100111426,7.38699891545933
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-23,8.0,4.487028222961074,0.4760190506586238,8.815395256482566
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-24,4.0,3.5221129321969427,-0.6512393345258591,7.7976024099635755
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-25,5.0,4.433494625942179,0.3879933534122539,8.56772250138282
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-26,4.0,4.7626598280960195,0.38824896161422134,8.62418188571315
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-27,10.0,8.599419327720318,4.41598205397658,12.962572586627914
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-28,9.0,7.825734068278171,3.11815082317247,11.942408827126581
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-29,8.0,3.0637064682315067,-1.0310076418125553,7.55023612758126
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-09-30,11.0,4.427932348866683,-0.07137184624189165,8.604590953711465
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-01,5.0,3.4756379187736135,-1.0234436916606833,7.863496959789496
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-02,5.0,4.374883257151395,-0.06529389761796514,8.519853881920227
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-03,9.0,4.6995777167930814,0.3214101802761966,8.544475851093543
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-04,5.0,8.485302860546247,4.140642444875562,12.433517681912013
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-05,8.0,7.721687353372923,3.682326113742311,11.876416569345615
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-06,5.0,3.0228955748052115,-1.3057765164790387,7.337546565872696
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-07,7.0,4.368836474775924,0.4905391554924714,8.74823617355034
541958,LAK ABS BLUR PERFECT PRIMER,Lakme,2025-10-08,5.0,3.4291629053506982,-0.7891814164760155,7.56770727640189
